07-12-2018 15:04:20 [<module>:243] INFO : Initializing TPC-C benchmark using MongodbDriver
  DELIVERY        3               0.54785490036   5.48 txn/s      
  NEW_ORDER       49              0.302964448929  161.74 txn/s    
  ORDER_STATUS    3               0.695375919342  4.31 txn/s      
  PAYMENT         47              70.5086505413   0.67 txn/s      
  STOCK_LEVEL     6               0.11073589325   54.18 txn/s     
------------------------------------------------------------------
  TOTAL           108             72.1655817032   1.50 txn/s      
07-13-2018 13:24:59 [execute:084] INFO : ==================================================================
Execution Results after 72 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        10              0.884498119354  11.31 txn/s     
  NEW_ORDER       72              3.13357996941   22.98 txn/s     
  ORDER_STATUS    2               0.0184969902039 108.13 txn/s    
  PAYMENT         95              67.9935042858   1.40 txn/s      
  STOCK_LEVEL     8               0.189324140549  42.26 txn/s     
------------------------------------------------------------------
  TOTAL           187             72.2194035053   2.59 txn/s      
07-13-2018 13:25:00 [execute:084] INFO : ==================================================================
Execution Results after 73 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        2               0.307163000107  6.51 txn/s      
  NEW_ORDER       31              0.0890939235687 347.95 txn/s    
  ORDER_STATUS    1               0.0277001857758 36.10 txn/s     
  PAYMENT         34              73.1214854717   0.46 txn/s      
  STOCK_LEVEL     2               0.0914759635925 21.86 txn/s     
------------------------------------------------------------------
  TOTAL           70              73.6369185448   0.95 txn/s      
07-13-2018 13:25:00 [execute:084] INFO : ==================================================================
Execution Results after 73 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        7               1.28248310089   5.46 txn/s      
  NEW_ORDER       104             0.428593873978  242.65 txn/s    
  ORDER_STATUS    8               0.0731554031372 109.36 txn/s    
  PAYMENT         78              68.7049129009   1.14 txn/s      
  STOCK_LEVEL     11              3.09682512283   3.55 txn/s      
------------------------------------------------------------------
  TOTAL           208             73.5859704018   2.83 txn/s      
07-13-2018 13:25:01 [execute:084] INFO : ==================================================================
Execution Results after 74 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        6               0.546659708023  10.98 txn/s     
  NEW_ORDER       75              2.91307926178   25.75 txn/s     
  ORDER_STATUS    8               0.0898578166962 89.03 txn/s     
  PAYMENT         65              70.2736268044   0.92 txn/s      
  STOCK_LEVEL     6               0.180185079575  33.30 txn/s     
------------------------------------------------------------------
  TOTAL           160             74.0034086704   2.16 txn/s      
07-13-2018 13:25:04 [execute:084] INFO : ==================================================================
Execution Results after 76 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        10              0.802562236786  12.46 txn/s     
  NEW_ORDER       86              3.71421146393   23.15 txn/s     
  ORDER_STATUS    2               0.0131270885468 152.36 txn/s    
  PAYMENT         76              71.9479506016   1.06 txn/s      
  STOCK_LEVEL     6               0.214757919312  27.94 txn/s     
------------------------------------------------------------------
  TOTAL           180             76.6926093102   2.35 txn/s      
